STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,9.44,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,8.48,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,8.1,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,7.71,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,7.73,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,6.15,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,7.34,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,6.98,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,6.84,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,PRT,Portugal,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,6.88,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,5.41,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVK,Slovak Republic,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,7.02,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,6.08,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,5.55,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,5.71,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,4.48,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,4.49,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,4.09,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,6.59,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,6.29,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,5.92,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,5.89,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,5.61,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,4.55,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,4.03,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,3.78,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,3.15,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,2.5,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,2.81,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,ESP,Spain,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,2.3,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,1.28,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,1.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,1.14,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,1.13,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,1.11,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,0.97,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,0.87,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,0.92,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,5.61,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SWE,Sweden,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,5.59,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,0.44,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,0.42,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,0.4,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,0.45,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,0.48,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,0.45,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,0.43,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,0.37,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,5.18,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,5.11,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,5.07,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,CHE,Switzerland,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,5.03,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,45.62,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,46.13,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,43.29,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,40.85,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,39.32,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,36.85,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,33.8,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,32.64,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,29.82,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,27.63,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,25.05,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,27.47,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,25.36,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,23.51,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,TUR,Türkiye,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,22.53,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,11.72,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,12.04,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,12.26,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,12.66,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,12.87,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,12.87,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,12.76,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,12.01,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,11.79,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,10.78,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,10.54,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,10.32,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,9.46,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,GBR,United Kingdom,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,9.22,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,10.76,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,11.03,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,11.34,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,11.2,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,11.59,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,11.43,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,11.23,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,11.02,,A,Normal value,0,Units,2,Two,_Z,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,USA,United States,2_7,Long hours in paid work,PT_SAL,Percentage of employees,_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,11.15,,A,Normal value,0,Units,2,Two,_Z,
